product_id,week,consumption,stock_level,rupture_flag
SKU-2570,68,1376.37,1562.14,0
SKU-2570,69,826.39,1950.3,0
SKU-2570,70,1120.52,829.77,0
SKU-2570,71,1021.98,1214.55,1
SKU-2570,72,630.89,1798.21,0
SKU-2570,73,790.9,1007.3,0
SKU-2570,74,757.71,1464.14,0
SKU-2570,75,979.74,1698.95,0
SKU-2570,76,895.08,2018.42,0
SKU-2570,77,1063.93,954.49,0
SKU-2570,78,771.9,1397.13,0
SKU-2570,79,606.93,2004.75,0
SKU-2570,80,617.41,1387.33,0
SKU-2570,81,1333.69,1268.2,0
SKU-2570,82,840.71,1642.03,0
SKU-2570,83,1785.52,1214.55,1
SKU-2570,84,584.12,1844.97,0
SKU-2570,85,1041.36,2018.16,0
SKU-2570,86,233.86,1784.3,0
SKU-2570,87,1004.72,1994.13,0
SKU-2570,88,741.7,1252.43,0
SKU-2570,89,1287.83,1214.55,1
SKU-2570,90,707.24,1721.85,0
SKU-2570,91,697.19,1024.67,0
SKU-2570,92,861.88,1377.33,0
SKU-2570,93,495.14,882.19,0
SKU-2570,94,469.35,1627.39,0
SKU-2570,95,517.74,1109.65,0
SKU-2570,96,1052.78,1271.42,0
SKU-2570,97,231.69,1039.73,0
SKU-2570,98,1072.71,1214.55,1
SKU-2570,99,1009.44,1419.66,0
SKU-2570,100,1389.96,1244.24,0
SKU-2570,101,557.62,1901.17,0
SKU-2570,102,1129.22,1986.5,0
SKU-2570,103,622.34,1364.16,0
SKU-2570,104,1170.75,1407.96,0
SKU-0636,1,31.52,98.49,0
SKU-0636,2,29.86,68.63,0
SKU-0636,3,27.72,138.42,0
SKU-0636,4,26.16,112.26,0
SKU-0636,5,33.56,78.7,0
SKU-0636,6,33.22,142.98,0
SKU-0636,7,36.69,106.29,0
SKU-0636,8,39.95,66.34,0
SKU-0636,9,30.13,133.72,0
SKU-0636,10,30.32,103.4,0
SKU-0636,11,27.29,76.1,0
SKU-0636,12,30.24,143.36,0
SKU-0636,13,30.58,112.78,0
SKU-0636,14,30.26,82.52,0
SKU-0636,15,32.27,147.76,0
SKU-0636,16,23.55,124.21,0
SKU-0636,17,25.5,98.71,0
SKU-0636,18,27.46,71.25,0
SKU-0636,19,25.01,143.75,0
SKU-0636,20,35.48,108.27,0
SKU-0636,21,29.36,78.91,0
SKU-0636,22,34.04,142.37,0
SKU-0636,23,28.61,113.76,0
SKU-0636,24,28.15,85.62,0
SKU-0636,25,38.69,144.44,0
SKU-0636,26,27.64,116.8,0
SKU-0636,27,30.14,86.66,0
SKU-0636,28,28.55,155.61,0
SKU-0636,29,30.87,124.75,0
SKU-0636,30,29.62,95.13,0
SKU-0636,31,32.03,160.6,0
SKU-0636,32,31.74,128.87,0
SKU-0636,33,31.91,96.95,0
SKU-0636,34,35.41,159.05,0
SKU-0636,35,37.81,121.24,0
SKU-0636,36,26.63,94.61,0
SKU-0636,37,25.98,68.63,0
SKU-0636,38,37.45,128.68,0
SKU-0636,39,35.66,93.02,0
SKU-0636,40,27.46,65.56,0
SKU-0636,41,36.05,127.02,0
SKU-0636,42,25.91,101.11,0
SKU-0636,43,24.52,76.58,0
SKU-0636,44,26.54,147.55,0
SKU-0636,45,37.07,110.48,0
SKU-0636,46,29.09,81.39,0
SKU-0636,47,27.82,151.07,0
SKU-0636,48,29.75,121.32,0
SKU-0636,49,33.41,87.91,0
SKU-0636,50,33.09,152.32,0
SKU-0636,51,25.37,126.95,0
SKU-0636,52,27.29,99.66,0
SKU-0636,53,31.52,68.15,0
SKU-0636,54,28.58,137.07,0
SKU-0636,55,27.83,109.24,0
SKU-0636,56,27.5,81.74,0
SKU-0636,57,31.19,148.06,0
SKU-0636,58,26.47,121.59,0
SKU-0636,59,26.12,95.47,0
SKU-0636,60,24.38,71.09,0
SKU-0636,61,30.37,138.22,0
SKU-0636,62,38.04,100.18,0
SKU-0636,63,25.64,74.54,0
SKU-0636,64,33.82,138.22,0
SKU-0636,65,33.14,105.08,0
SKU-0636,66,31.5,73.58,0
SKU-0636,67,28.48,142.61,0
SKU-0636,68,33.33,109.28,0
SKU-0636,69,37.67,71.61,0
SKU-0636,70,29.23,139.88,0
SKU-0636,71,26.38,113.5,0
SKU-0636,72,34.41,79.09,0
SKU-0636,73,29.18,147.42,0
SKU-0636,74,30.52,116.9,0
SKU-0636,75,28.0,88.9,0
SKU-0636,76,36.89,149.52,0
SKU-0636,77,32.7,116.81,0
SKU-0636,78,34.45,82.37,0
SKU-0636,79,28.37,151.5,0
SKU-0636,80,27.52,123.98,0
SKU-0636,81,32.06,91.92,0
SKU-0636,82,35.12,154.31,0
SKU-0636,83,28.48,125.83,0
SKU-0636,84,29.71,96.11,0
SKU-0636,85,21.89,74.22,0
SKU-0636,86,26.99,144.73,0
SKU-0636,87,27.76,116.98,0
SKU-0636,88,35.67,81.31,0
SKU-0636,89,19.63,159.19,0
SKU-0636,90,30.16,129.02,0
SKU-0636,91,27.62,101.4,0
SKU-0636,92,27.74,73.66,0
SKU-0636,93,33.36,137.81,0
SKU-0636,94,33.95,103.86,0
SKU-0636,95,25.37,78.49,0
SKU-0636,96,27.91,148.08,0
SKU-0636,97,34.97,113.11,0
SKU-0636,98,32.1,81.01,0
SKU-0636,99,26.22,152.29,0
SKU-0636,100,29.48,122.82,0
SKU-0636,101,28.16,94.66,0
SKU-0636,102,35.89,156.27,0
SKU-0636,103,32.31,123.96,0
SKU-0636,104,24.4,99.56,0
SKU-1550,1,53.3,415.17,0
SKU-1550,2,41.92,373.25,0
SKU-1550,3,44.18,329.07,0
SKU-1550,4,81.49,247.58,0
SKU-1550,5,44.03,554.9,0
SKU-1550,6,56.45,498.44,0
SKU-1550,7,80.63,417.82,0
SKU-1550,8,72.1,345.72,0
SKU-1550,9,50.56,295.16,0
SKU-1550,10,64.51,582.0,0
SKU-1550,11,79.27,502.73,0
SKU-1550,12,41.2,461.53,0
SKU-1550,13,77.53,384.0,0
SKU-1550,14,56.87,327.13,0
SKU-1550,15,73.27,253.86,0
SKU-1550,16,87.71,517.51,0
SKU-1550,17,31.89,485.62,0
SKU-1550,18,17.69,467.93,0
SKU-1550,19,78.95,388.99,0
SKU-1550,20,88.69,300.29,0
SKU-1550,21,47.92,252.37,0
SKU-1550,22,35.49,568.24,0
SKU-1550,23,79.72,488.52,0
SKU-1550,24,68.25,420.27,0
SKU-1550,25,46.0,374.27,0
SKU-1550,26,41.28,332.99,0
SKU-1550,27,65.35,267.64,0
SKU-1550,28,70.27,548.73,0
SKU-1550,29,89.88,458.85,0
SKU-1550,30,79.7,379.15,0
SKU-1550,31,83.57,295.59,0
SKU-1550,32,69.58,577.37,0
SKU-1550,33,85.69,491.68,0
SKU-1550,34,57.85,433.83,0
SKU-1550,35,102.22,331.61,0
SKU-1550,36,72.28,259.33,0
SKU-1550,37,41.71,568.98,0
SKU-1550,38,61.08,507.9,0
SKU-1550,39,58.58,449.32,0
SKU-1550,40,65.93,383.39,0
SKU-1550,41,72.75,310.63,0
SKU-1550,42,47.05,263.58,0
SKU-1550,43,65.00519607843138,572.25,0
SKU-1550,44,64.27,507.98,0
SKU-1550,45,103.68,404.3,0
SKU-1550,46,59.36,344.94,0
SKU-1550,47,129.12,567.18,0
SKU-1550,48,93.68,473.5,0
SKU-1550,49,62.4,411.1,0
SKU-1550,50,40.8,370.3,0
SKU-1550,51,80.54,289.76,0
SKU-1550,52,34.67,255.09,0
SKU-1550,53,82.82,523.63,0
SKU-1550,54,63.31,460.32,0
SKU-1550,55,57.8,402.52,0
SKU-1550,56,58.88,343.65,0
SKU-1550,57,96.04,247.6,0
SKU-1550,58,76.13,522.83,0
SKU-1550,59,63.54,459.29,0
SKU-1550,60,66.89,392.39,0
SKU-1550,61,33.79,358.6,0
SKU-1550,62,54.8,303.8,0
SKU-1550,63,57.81,245.99,0
SKU-1550,64,87.75,509.6,0
SKU-1550,65,56.89,452.7,0
SKU-1550,66,37.73,414.97,0
SKU-1550,67,84.8,330.17,0
SKU-1550,68,77.36,252.81,0
SKU-1550,69,59.86,544.3,0
SKU-1550,70,79.5,464.81,0
SKU-1550,71,45.23,419.58,0
SKU-1550,72,79.64,339.94,0
SKU-1550,73,51.5,288.44,0
SKU-1550,74,75.04,564.75,0
SKU-1550,75,42.56,522.19,0
SKU-1550,76,94.76,427.43,0
SKU-1550,77,80.8,346.63,0
SKU-1550,78,75.86,270.77,0
SKU-1550,79,61.71,560.41,0
SKU-1550,80,37.33,523.08,0
SKU-1550,81,69.35,453.73,0
SKU-1550,82,91.31,362.42,0
SKU-1550,83,55.03,307.4,0
SKU-1550,84,47.9,259.5,0
SKU-1550,85,86.02,524.83,0
SKU-1550,86,74.84,449.99,0
SKU-1550,87,84.67,365.33,0
SKU-1550,88,85.95,279.37,0
SKU-1550,89,67.22,563.51,0
SKU-1550,90,58.13,505.38,0
SKU-1550,91,47.32,458.06,0
SKU-1550,92,37.22,420.84,0
SKU-1550,93,93.67,327.18,0
SKU-1550,94,46.49,280.68,0
SKU-1550,95,50.35,581.69,0
SKU-1550,96,61.48,520.21,0
SKU-1550,97,65.00519607843138,429.96,0
SKU-1550,98,74.48,355.48,0
SKU-1550,99,63.45,292.03,0
SKU-1550,100,38.55,253.48,0
SKU-1550,101,77.01,527.82,0
SKU-1550,102,55.17,472.65,0
SKU-1550,103,69.04,403.61,0
SKU-1550,104,22.84,380.77,0
SKU-2345,1,241.65,502.68,0
SKU-2345,2,862.32,558.25,1
SKU-2345,3,938.09,558.25,1
SKU-2345,4,400.91,715.58,0
SKU-2345,5,1148.89,558.25,1
SKU-2345,6,1958.95,558.25,1
SKU-2345,7,241.51,874.99,0
SKU-2345,8,1121.24,558.25,1
SKU-2345,9,1352.63,558.25,1
SKU-2345,10,502.97,613.52,0
SKU-2345,11,1474.67,558.25,1
SKU-2345,12,79.23,479.02,0
SKU-2345,13,514.0,558.25,1
SKU-2345,14,2743.98,558.25,1
SKU-2345,15,771.78,558.25,1
SKU-2345,16,354.76,761.73,0
SKU-2345,17,994.85,558.25,1
SKU-2345,18,2274.97,558.25,1
SKU-2345,19,492.98,623.51,0
SKU-2345,20,367.75,814.01,0
SKU-2345,21,1618.75,558.25,1
SKU-2345,22,996.73,558.25,1
SKU-2345,23,2256.89,558.25,1
SKU-2345,24,302.89,813.6,0
SKU-2345,25,0.0,813.6,0
SKU-2345,26,932.2362135922331,724.09,0
SKU-2345,27,1181.51,558.25,1
SKU-2345,28,1918.03,558.25,1
SKU-2345,29,750.31,558.25,1
SKU-2345,30,947.82,558.25,1
SKU-2345,31,1392.07,558.25,1
SKU-2345,32,449.88,666.61,0
SKU-2345,33,446.27,778.59,0
SKU-2345,34,0.0,778.59,0
SKU-2345,35,1625.82,558.25,1
SKU-2345,36,1297.52,558.25,1
SKU-2345,37,737.39,558.25,1
SKU-2345,38,1828.37,558.25,1
SKU-2345,39,732.35,558.25,1
SKU-2345,40,2369.06,558.25,1
SKU-2345,41,1489.41,558.25,1
SKU-2345,42,189.78,926.71,0
SKU-2345,43,932.55,558.25,1
SKU-2345,44,984.83,558.25,1
SKU-2345,45,1944.77,558.25,1
SKU-2345,46,175.16,383.09,0
SKU-2345,47,1473.27,558.25,1
SKU-2345,48,198.07,918.42,0
SKU-2345,49,1712.78,558.25,1
SKU-2345,50,737.3,558.25,1
SKU-2345,51,112.52,445.73,0
SKU-2345,52,1148.35,558.25,1
SKU-2345,53,915.82,558.25,1
SKU-2345,54,1457.39,558.25,1
SKU-2345,55,0.0,558.25,0
SKU-2345,56,605.39,558.25,1
SKU-2345,57,169.89,388.36,0
SKU-2345,58,1354.95,558.25,1
SKU-2345,59,1537.8,558.25,1
SKU-2345,60,993.93,558.25,1
SKU-2345,61,914.76,558.25,1
SKU-2345,62,87.19,471.06,0
SKU-2345,63,922.86,558.25,1
SKU-2345,64,0.0,558.25,0
SKU-2345,65,2170.22,558.25,1
SKU-2345,66,322.14,794.36,0
SKU-2345,67,750.11,602.49,0
SKU-2345,68,668.52,558.25,1
SKU-2345,69,755.44,558.25,1
SKU-2345,70,1804.37,558.25,1
SKU-2345,71,2022.12,558.25,1
SKU-2345,72,1065.81,558.25,1
SKU-2345,73,845.28,558.25,1
SKU-2345,74,900.67,558.25,1
SKU-2345,75,174.58,383.67,0
SKU-2345,76,247.21,694.7,0
SKU-2345,77,891.67,558.25,1
SKU-2345,78,507.71,608.78,0
SKU-2345,79,186.28,422.5,0
SKU-2345,80,925.73,558.25,1
SKU-2345,81,99.91,458.33,0
SKU-2345,82,1098.62,558.25,1
SKU-2345,83,280.9,835.6,0
SKU-2345,84,659.94,733.9,0
SKU-2345,85,490.35,801.8,0
SKU-2345,86,917.96,558.25,1
SKU-2345,87,1226.18,558.25,1
SKU-2345,88,2132.53,558.25,1
SKU-2345,89,1758.94,558.25,1
SKU-2345,90,721.45,558.25,1
SKU-2345,91,1257.76,558.25,1
SKU-2345,92,146.19,412.06,0
SKU-2345,93,2107.65,558.25,1
SKU-2345,94,1235.32,558.25,1
SKU-2345,95,589.9,558.25,1
SKU-2345,96,788.54,558.25,1
SKU-2345,97,0.0,558.25,0
SKU-2345,98,1493.01,558.25,1
SKU-2345,99,247.29,869.2,0
SKU-2345,100,517.78,909.67,0
SKU-2345,101,829.81,638.11,0
SKU-2345,102,767.63,558.25,1
SKU-2345,103,1358.17,558.25,1
SKU-2345,104,1308.08,558.25,1
SKU-3333,1,4.81,21.06,0
SKU-3333,2,5.28,15.79,0
SKU-3333,3,5.3022,31.35,0
SKU-3333,4,5.98,25.37,0
SKU-3333,5,3.97,21.41,0
SKU-3333,6,5.1,16.31,0
SKU-3333,7,5.89,29.83,0
SKU-3333,8,5.19,24.63,0
SKU-3333,9,6.82,17.81,0
SKU-3333,10,4.89,32.32,0
SKU-3333,11,5.88,26.44,0
SKU-3333,12,5.12,21.32,0
SKU-3333,13,4.34,16.98,0
SKU-3333,14,5.3022,30.85,0
SKU-3333,15,5.37,25.47,0
SKU-3333,16,4.66,20.82,0
SKU-3333,17,4.14,16.68,0
SKU-3333,18,4.44,31.65,0
SKU-3333,19,5.07,26.57,0
SKU-3333,20,5.38,21.19,0
SKU-3333,21,3.41,17.78,0
SKU-3333,22,5.49,31.69,0
SKU-3333,23,5.53,26.15,0
SKU-3333,24,5.24,20.91,0
SKU-3333,25,5.03,15.87,0
SKU-3333,26,5.55,29.73,0
SKU-3333,27,4.3,25.43,0
SKU-3333,28,6.26,19.17,0
SKU-3333,29,6.32,32.25,0
SKU-3333,30,6.94,25.31,0
SKU-3333,31,5.73,19.58,0
SKU-3333,32,4.63,14.95,0
SKU-3333,33,5.49,28.87,0
SKU-3333,34,6.6,22.27,0
SKU-3333,35,5.64,16.63,0
SKU-3333,36,5.74,30.29,0
SKU-3333,37,4.97,25.31,0
SKU-3333,38,5.89,19.42,0
SKU-3333,39,4.54,14.89,0
SKU-3333,40,5.17,29.12,0
SKU-3333,41,4.87,24.25,0
SKU-3333,42,5.83,18.41,0
SKU-3333,43,5.3022,13.49,0
SKU-3333,44,4.27,28.62,0
SKU-3333,45,5.47,23.15,0
SKU-3333,46,5.28,17.87,0
SKU-3333,47,4.75,13.12,0
SKU-3333,48,5.31,27.22,0
SKU-3333,49,4.86,22.36,0
SKU-3333,50,5.29,17.07,0
SKU-3333,51,4.33,32.14,0
SKU-3333,52,6.0,26.14,0
SKU-3333,53,4.39,21.75,0
SKU-3333,54,4.55,17.2,0
SKU-3333,55,5.0,31.61,0
SKU-3333,56,5.48,26.13,0
SKU-3333,57,7.75,18.38,0
SKU-3333,58,4.05,14.33,0
SKU-3333,59,7.26,26.48,0
SKU-3333,60,6.7,19.78,0
SKU-3333,61,5.38,14.4,0
SKU-3333,62,5.89,27.92,0
SKU-3333,63,5.58,22.34,0
SKU-3333,64,5.78,16.56,0
SKU-3333,65,6.07,29.88,0
SKU-3333,66,4.41,25.47,0
SKU-3333,67,5.98,19.49,0
SKU-3333,68,4.87,14.62,0
SKU-3333,69,4.67,29.36,0
SKU-3333,70,4.65,24.71,0
SKU-3333,71,5.58,19.13,0
SKU-3333,72,4.63,14.5,0
SKU-3333,73,6.12,27.78,0
SKU-3333,74,4.87,22.92,0
SKU-3333,75,3.89,19.03,0
SKU-3333,76,5.35,13.68,0
SKU-3333,77,5.12,27.96,0
SKU-3333,78,5.11,22.85,0
SKU-3333,79,4.95,17.9,0
SKU-3333,80,5.42,31.88,0
SKU-3333,81,6.61,25.28,0
SKU-3333,82,5.29,19.99,0
SKU-3333,83,6.46,13.52,0
SKU-3333,84,4.86,28.06,0
SKU-3333,85,6.27,21.8,0
SKU-3333,86,5.58,16.21,0
SKU-3333,87,4.65,30.96,0
SKU-3333,88,6.28,24.69,0
SKU-3333,89,4.64,20.05,0
SKU-3333,90,6.75,13.29,0
SKU-3333,91,4.27,28.42,0
SKU-3333,92,5.16,23.26,0
SKU-3333,93,5.19,18.07,0
SKU-3333,94,4.67,13.41,0
SKU-3333,95,5.14,27.67,0
SKU-3333,96,5.78,21.9,0
SKU-3333,97,3.44,18.46,0
SKU-3333,98,5.3022,13.93,0
SKU-3333,99,5.93,27.4,0
SKU-3333,100,5.11,22.29,0
SKU-3333,101,5.73,16.56,0
SKU-3333,102,5.0,30.96,0
SKU-3333,103,6.12,24.84,0
SKU-3333,104,4.73,20.11,0
SKU-1452,1,8.85,173.02,0
SKU-1452,2,26.62,146.39,0
SKU-1452,3,30.36,116.03,0
SKU-1452,4,31.46,220.97,0
SKU-1452,5,30.35,190.62,0
SKU-1452,6,26.98,163.64,0
SKU-1452,7,20.85,142.79,0
SKU-1452,8,22.68,120.11,0
SKU-1452,9,29.65,226.86,0
SKU-1452,10,31.42,195.45,0
SKU-1452,11,35.31,160.14,0
SKU-1452,12,40.58,119.55,0
SKU-1452,13,35.42,220.54,0
SKU-1452,14,24.27,196.27,0
SKU-1452,15,22.58,173.69,0
SKU-1452,16,18.84,154.86,0
SKU-1452,17,50.9,103.95,0
SKU-1452,18,12.55,91.4,0
SKU-1452,19,27.73,200.07,0
SKU-1452,20,21.8,178.27,0
SKU-1452,21,30.95,147.32,0
SKU-1452,22,24.26,123.06,0
SKU-1452,23,9.48,113.58,0
SKU-1452,24,17.23,96.35,0
SKU-1452,25,43.82,188.93,0
SKU-1452,26,24.42,164.51,0
SKU-1452,27,34.81,129.7,0
SKU-1452,28,14.17,115.52,0
SKU-1452,29,36.12,215.8,0
SKU-1452,30,34.51,181.29,0
SKU-1452,31,40.21,141.08,0
SKU-1452,32,23.47,117.61,0
SKU-1452,33,30.882475247524752,212.81,0
SKU-1452,34,28.52,184.29,0
SKU-1452,35,31.44,152.85,0
SKU-1452,36,35.23,117.61,0
SKU-1452,37,36.54,217.48,0
SKU-1452,38,43.44,174.04,0
SKU-1452,39,16.03,158.01,0
SKU-1452,40,44.96,113.04,0
SKU-1452,41,29.63,219.81,0
SKU-1452,42,21.94,197.88,0
SKU-1452,43,36.08,161.79,0
SKU-1452,44,53.8,108.0,0
SKU-1452,45,27.66,216.74,0
SKU-1452,46,22.47,194.27,0
SKU-1452,47,17.58,176.69,0
SKU-1452,48,40.57,136.12,0
SKU-1452,49,30.882475247524752,221.5,0
SKU-1452,50,41.59,179.91,0
SKU-1452,51,38.39,141.52,0
SKU-1452,52,12.26,129.26,0
SKU-1452,53,32.25,97.0,0
SKU-1452,54,56.61,176.79,0
SKU-1452,55,23.92,152.87,0
SKU-1452,56,43.55,109.32,0
SKU-1452,57,10.93,98.39,0
SKU-1452,58,30.882475247524752,187.8,0
SKU-1452,59,29.02,158.78,0
SKU-1452,60,27.54,131.24,0
SKU-1452,61,32.17,99.07,0
SKU-1452,62,16.46,219.0,0
SKU-1452,63,46.51,172.49,0
SKU-1452,64,23.31,149.18,0
SKU-1452,65,35.52,113.67,0
SKU-1452,66,34.42,215.64,0
SKU-1452,67,32.48,183.16,0
SKU-1452,68,26.1,157.06,0
SKU-1452,69,33.01,124.04,0
SKU-1452,70,31.65,92.4,0
SKU-1452,71,17.54,211.26,0
SKU-1452,72,13.5,197.75,0
SKU-1452,73,52.84,144.91,0
SKU-1452,74,30.3,114.62,0
SKU-1452,75,28.43,222.59,0
SKU-1452,76,42.51,180.09,0
SKU-1452,77,35.87,144.22,0
SKU-1452,78,48.86,95.36,0
SKU-1452,79,25.75,206.0,0
SKU-1452,80,43.11,162.89,0
SKU-1452,81,42.59,120.3,0
SKU-1452,82,32.14,224.55,0
SKU-1452,83,36.2,188.36,0
SKU-1452,84,22.45,165.91,0
SKU-1452,85,36.27,129.64,0
SKU-1452,86,40.94,225.1,0
SKU-1452,87,31.58,193.52,0
SKU-1452,88,35.8,157.72,0
SKU-1452,89,26.73,130.99,0
SKU-1452,90,26.86,104.13,0
SKU-1452,91,19.21,221.32,0
SKU-1452,92,51.07,170.24,0
SKU-1452,93,31.99,138.25,0
SKU-1452,94,18.42,119.83,0
SKU-1452,95,45.49,210.74,0
SKU-1452,96,30.75,180.0,0
SKU-1452,97,29.66,150.34,0
SKU-1452,98,18.07,132.26,0
SKU-1452,99,31.06,101.21,0
SKU-1452,100,28.24,209.37,0
SKU-1452,101,53.92,155.45,0
SKU-1452,102,25.79,129.67,0
SKU-1452,103,39.28,226.78,0
SKU-1452,104,29.68,197.1,0
SKU-0442,1,765.31,490.31,1
SKU-0442,2,1061.36,490.31,1
SKU-0442,3,640.48,490.31,1
SKU-0442,4,629.07,490.31,1
SKU-0442,5,856.21,490.31,1
SKU-0442,6,794.89,490.31,1
SKU-0442,7,1143.58,490.31,1
SKU-0442,8,550.65,490.31,1
SKU-0442,9,1111.33,490.31,1
SKU-0442,10,985.07,490.31,1
SKU-0442,11,1089.15,490.31,1
SKU-0442,12,888.02,490.31,1
SKU-0442,13,536.37,490.31,1
SKU-0442,14,625.72,490.31,1
SKU-0442,15,348.03,632.58,0
SKU-0442,16,507.78,615.11,0
SKU-0442,17,679.22,490.31,1
SKU-0442,18,728.88,490.31,1
SKU-0442,19,363.22,617.39,0
SKU-0442,20,852.85,490.31,1
SKU-0442,21,504.65,490.31,1
SKU-0442,22,177.54,803.08,0
SKU-0442,23,1026.04,490.31,1
SKU-0442,24,614.84,490.31,1
SKU-0442,25,766.22,490.31,1
SKU-0442,26,963.78,490.31,1
SKU-0442,27,709.36,490.31,1
SKU-0442,28,684.47,490.31,1
SKU-0442,29,787.98,490.31,1
SKU-0442,30,678.33,490.31,1
SKU-0442,31,989.06,490.31,1
SKU-0442,32,1060.19,490.31,1
SKU-0442,33,529.7,490.31,1
SKU-0442,34,700.61,490.31,1
SKU-0442,35,526.47,490.31,1
SKU-0442,36,736.38,490.31,1
SKU-0442,37,620.69,490.31,1
SKU-0442,38,995.5,490.31,1
SKU-0442,39,0.0,490.31,0
SKU-0442,40,1264.5,490.31,1
SKU-0442,41,739.63,490.31,1
SKU-0442,42,831.25,490.31,1
SKU-0442,43,888.02,490.31,1
SKU-0442,44,535.25,490.31,1
SKU-0442,45,894.21,490.31,1
SKU-0442,46,984.2,490.31,1
SKU-0442,47,438.7,541.91,0
SKU-0442,48,614.72,490.31,1
SKU-0442,49,788.09,490.31,1
SKU-0442,50,251.44,729.17,0
SKU-0442,51,544.98,674.5,0
SKU-0442,52,901.25,490.31,1
SKU-0442,53,677.92,490.31,1
SKU-0442,54,1055.71,490.31,1
SKU-0442,55,946.25,490.31,1
SKU-0442,56,411.97,568.64,0
SKU-0442,57,501.43,557.52,0
SKU-0442,58,422.43,625.4,0
SKU-0442,59,878.49,490.31,1
SKU-0442,60,58.59,431.72,0
SKU-0442,61,319.33,602.7,0
SKU-0442,62,1088.68,490.31,1
SKU-0442,63,592.78,490.31,1
SKU-0442,64,575.23,490.31,1
SKU-0442,65,656.38,490.31,1
SKU-0442,66,475.76,504.85,0
SKU-0442,67,874.19,490.31,1
SKU-0442,68,726.77,490.31,1
SKU-0442,69,1099.8,490.31,1
SKU-0442,70,312.83,667.78,0
SKU-0442,71,667.63,490.46,0
SKU-0442,72,640.1,490.31,1
SKU-0442,73,982.57,490.31,1
SKU-0442,74,1058.54,490.31,1
SKU-0442,75,1097.5,490.31,1
SKU-0442,76,826.13,490.31,1
SKU-0442,77,383.16,597.45,0
SKU-0442,78,720.3580392156863,490.31,1
SKU-0442,79,1296.54,490.31,1
SKU-0442,80,598.73,490.31,1
SKU-0442,81,1221.83,490.31,1
SKU-0442,82,720.3580392156863,490.31,1
SKU-0442,83,927.05,490.31,1
SKU-0442,84,498.72,490.31,1
SKU-0442,85,748.49,490.31,1
SKU-0442,86,785.46,490.31,1
SKU-0442,87,584.77,490.31,1
SKU-0442,88,985.29,490.31,1
SKU-0442,89,323.63,656.98,0
SKU-0442,90,980.61,490.31,1
SKU-0442,91,720.36,490.31,1
SKU-0442,92,661.27,490.31,1
SKU-0442,93,620.36,490.31,1
SKU-0442,94,739.01,490.31,1
SKU-0442,95,507.05,490.31,1
SKU-0442,96,888.72,490.31,1
SKU-0442,97,224.97,755.64,0
SKU-0442,98,448.28,797.67,0
SKU-0442,99,568.18,719.8,0
SKU-0442,100,971.49,490.31,1
SKU-0442,101,695.37,490.31,1
SKU-0442,102,908.33,490.31,1
SKU-0442,103,489.51,491.11,0
SKU-0442,104,847.09,490.31,1
SKU-0361,1,22.57,77.18,0
SKU-0361,2,18.35,58.83,0
SKU-0361,3,16.64,117.0,0
SKU-0361,4,11.81,105.19,0
SKU-0361,5,11.1,94.08,0
SKU-0361,6,16.61,77.47,0
SKU-0361,7,23.34,54.13,0
SKU-0361,8,22.87,106.07,0
SKU-0361,9,18.14,87.93,0
SKU-0361,10,18.72,69.21,0
SKU-0361,11,17.24,51.97,0
SKU-0361,12,19.44,107.34,0
SKU-0361,13,15.89,91.45,0
SKU-0361,14,15.41,76.04,0
SKU-0361,15,19.32,56.72,0
SKU-0361,16,11.89,119.64,0
SKU-0361,17,21.44,98.2,0
SKU-0361,18,20.37,77.83,0
SKU-0361,19,20.53,57.3,0
SKU-0361,20,12.0,120.11,0
SKU-0361,21,16.1,104.0,0
SKU-0361,22,17.14,86.87,0
SKU-0361,23,16.53,70.34,0
SKU-0361,24,18.95,51.39,0
SKU-0361,25,12.51,113.68,0
SKU-0361,26,15.79,97.89,0
SKU-0361,27,21.86,76.03,0
SKU-0361,28,14.69,61.34,0
SKU-0361,29,18.55,117.6,0
SKU-0361,30,18.1,99.51,0
SKU-0361,31,12.91,86.6,0
SKU-0361,32,17.49,69.11,0
SKU-0361,33,17.45,51.66,0
SKU-0361,34,21.03,105.44,0
SKU-0361,35,15.76,89.68,0
SKU-0361,36,19.83,69.85,0
SKU-0361,37,15.21,54.64,0
SKU-0361,38,18.05,111.39,0
SKU-0361,39,20.33,91.07,0
SKU-0361,40,13.3,77.76,0
SKU-0361,41,17.32,60.45,0
SKU-0361,42,20.25,115.01,0
SKU-0361,43,17.84,97.17,0
SKU-0361,44,17.63,79.54,0
SKU-0361,45,17.43,62.11,0
SKU-0361,46,21.04,115.88,0
SKU-0361,47,15.32,100.56,0
SKU-0361,48,8.45,92.1,0
SKU-0361,49,15.21,76.89,0
SKU-0361,50,13.53,63.37,0
SKU-0361,51,17.03,121.15,0
SKU-0361,52,18.6,102.54,0
SKU-0361,53,16.46,86.09,0
SKU-0361,54,16.55,69.53,0
SKU-0361,55,13.74,55.8,0
SKU-0361,56,18.57,112.04,0
SKU-0361,57,15.83,96.21,0
SKU-0361,58,19.13,77.08,0
SKU-0361,59,20.08,57.0,0
SKU-0361,60,17.12,114.69,0
SKU-0361,61,22.9,91.79,0
SKU-0361,62,12.76,79.03,0
SKU-0361,63,15.37,63.66,0
SKU-0361,64,18.24,120.22,0
SKU-0361,65,16.15,104.07,0
SKU-0361,66,14.84,89.23,0
SKU-0361,67,14.95,74.28,0
